city,ep,year,pop,epdays,epnights
Hefei,58488093.28750354,2018,4914668.482780516,49642955.62901953,67333230.94598755
Hefei,42466282.227894664,2019,4788223.455449335,47511181.69100657,37421382.76478275
Hefei,31959420.776318014,2020,4661778.42609548,30154977.604997884,33763863.94763814
Cixi,19455495.64026963,2010,3779037.2578984774,17023239.28560782,21887751.994931437
Cixi,12427722.647352394,2011,3868871.480904425,11972826.658011496,12882618.636693293
Cixi,16754958.700188888,2012,3958705.7018387895,14077645.15825665,19432272.242121127
Cixi,43492103.02308074,2013,4048539.928208923,49905155.14793884,37079050.89822264
Cixi,7697522.827751694,2014,4138374.150887767,9464321.122363001,5930724.533140386
Cixi,17554711.30180143,2015,4228208.370132502,19423594.854021624,15685827.749581236
Cixi,29469209.29362171,2016,4323086.499238657,28256223.743496284,30682194.843747135
Cixi,35465591.34848073,2017,4417964.611566024,40339063.46612651,30592119.230834957
Cixi,24464639.387515385,2018,4512842.738662264,21660500.455625534,27268778.319405235
Cixi,19283585.363313332,2019,4607720.862286128,14150824.798192978,24416345.928433686
Cixi,23149869.57359931,2020,4702598.985010398,21711802.19749717,24587936.94970145
Brahmanbaria,3701995.1287074685,2010,4723597.990259565,3190878.9750494137,4213111.282365523
Brahmanbaria,5207319.178158825,2011,4780677.340422012,4014085.798086552,6400552.558231099
Brahmanbaria,2999383.87697459,2012,4837756.672429755,4451779.466829229,1546988.287119951
Brahmanbaria,5294430.444970433,2013,4894836.021082718,7001268.764673859,3587592.1252670065
Brahmanbaria,6589360.245444447,2014,4951915.377516419,9436868.526257738,3741851.964631155
Brahmanbaria,5965923.596996553,2015,5008994.712334257,8438790.47211399,3493056.721879117
Brahmanbaria,7186770.568312161,2016,5063838.860596852,8741902.87935663,5631638.257267691
Brahmanbaria,5208557.879123723,2017,5118683.031094167,7527166.102668047,2889949.6555793993
Brahmanbaria,4894429.137855288,2018,5173527.186504848,4026170.9260026515,5762687.349707924
Brahmanbaria,9325426.010235026,2019,5228371.353577681,14396058.263395667,4254793.757074386
Brahmanbaria,4472576.532186562,2020,5283215.5115905665,4966275.990473617,3978877.0738995075
Shenyang,140468803.82796043,2010,9154622.138394298,121764008.67812139,159173598.97779945
Shenyang,116406508.44086254,2011,9258387.347123053,55212865.86776458,177600151.01396048
Shenyang,117685507.0678947,2012,9362152.522559792,64583599.591209754,170787414.54457963
Shenyang,150954815.56539026,2013,9465917.711459067,104690946.5972756,197218684.53350493
Shenyang,162828159.38152432,2014,9569682.890923887,122230403.9947249,203425914.76832375
Shenyang,157864798.3874529,2015,9673448.064763913,134117015.93275322,181612580.8421526
Shenyang,194606411.09191468,2016,9778320.621578572,151113536.52175048,238099285.6620789
Shenyang,145544254.622049,2017,9883193.205220446,141904768.65027618,149183740.59382182
Shenyang,180786392.71647632,2018,9988065.8249744,145173877.39910674,216398908.03384587
Shenyang,113984200.24289833,2019,10092938.373152588,82233022.8766458,145735377.60915086
Shenyang,148812610.1897809,2020,10197810.949201029,134200982.76889567,163424237.61066613
Amman,94007648.77172162,2010,5399075.494975969,20555373.37717811,167459924.16626513
Amman,65862193.264234304,2011,5679000.50641835,24855143.41733838,106869243.11113024
Amman,135113587.37820655,2012,5958925.525239615,53323488.54986912,216903686.20654398
Amman,51517023.33435288,2013,6238850.538658287,13737444.071397552,89296602.5973082
Amman,81224985.69284897,2014,6518775.5561754,22095328.5476015,140354642.83809644
Amman,103586891.04246408,2015,6798700.561722727,23094332.98601145,184079449.0989167
Amman,147178306.5884596,2016,6961232.15832131,54700894.104287565,239655719.07263166
Amman,143669243.22955495,2017,7123763.729040034,40942435.45876941,246396051.00034046
Amman,81294029.2931307,2018,7286295.313629406,9494256.032114826,153093802.55414656
Amman,110307698.63506365,2019,7448826.8911343925,24732937.54907705,195882459.72105026
Amman,140085123.98696452,2020,7611358.492433118,31618231.081414565,248552016.89251447
Bogota,51754813.356842875,2010,10080636.450771661,48984938.905462235,54524687.80822352
Bogota,8056669.777527332,2011,10313566.176963933,3178631.044921875,12934708.51013279
Bogota,9436147.444605721,2012,10546495.929739773,7810586.084693432,11061708.80451801
Bogota,23131204.220262356,2013,10779425.648710307,32311100.356258407,13951308.084266305
Bogota,9434581.97868171,2014,11012355.398930965,16578803.024509192,2290360.9328542277
Bogota,14681108.663692523,2015,11245285.1320708,19661736.558923036,9700480.76846201
Bogota,72041835.61543965,2016,11462644.4747985,48202054.508534014,95881616.7223453
Bogota,12277863.876279831,2017,11680003.765722893,5540357.478565216,19015370.273994446
Bogota,19732599.006657302,2018,11897363.137636028,32629574.968406677,6835623.0449079275
Bogota,33574468.5468055,2019,12114722.485415056,41395052.42741859,25753884.666192412
Bogota,74150936.89883193,2020,12332081.81991192,55269745.49695072,93032128.30071315
Jeddah,16889998.172884196,2010,4035706.1999072824,3327304.9543018155,30452691.391466573
Jeddah,12081818.645915968,2011,4121153.6521158675,5904065.240293494,18259572.05153844
Jeddah,20796665.79850214,2012,4206601.110386854,9387887.86729229,32205443.72971199
Jeddah,20437438.2154124,2013,4292048.562812971,13508524.85094124,27366351.57988356
Jeddah,25386388.234168734,2014,4377496.018615995,9671777.505475357,41100998.96286211
Jeddah,21312884.094550397,2015,4462943.465330571,12616760.179881394,30009008.0092194
Jeddah,22463969.731922925,2016,4528639.354244314,5916805.6052281,39011133.85861775
Jeddah,15594876.917595636,2017,4594335.249615755,6251866.325943509,24937887.509247765
Jeddah,23072091.923543237,2018,4660031.149590744,8839063.681675343,37305120.16541113
Jeddah,26361893.817658804,2019,4725727.028020119,16835972.253204584,35887815.382113025
Jeddah,24236600.20494277,2020,4791422.92531291,11799695.731164929,36673504.67872061
Ciudad Juárez,35924742.44039791,2010,2735142.725091096,20428369.163496643,51421115.71729918
Ciudad Juárez,66866628.949841514,2011,2758532.851118374,46766057.418563366,86967200.48111966
Ciudad Juárez,52270737.684280604,2012,2781922.972424583,34382392.9261055,70159082.44245571
Ciudad Juárez,42770749.68876214,2013,2805313.101386993,29871489.121950187,55670010.25557411
Ciudad Juárez,53156838.10880175,2014,2828703.2152500832,43296941.74102996,63016734.47657354
Ciudad Juárez,38217861.13629929,2015,2852093.3393771597,22064323.181889236,54371399.09070934
Ciudad Juárez,50739797.19331931,2016,2873873.3036375293,39547984.55736037,61931609.82927825
Ciudad Juárez,32332159.140589155,2017,2895653.2614686945,22316552.81764552,42347765.46353279
Ciudad Juárez,38071990.18742668,2018,2917433.2212794325,26684479.9602803,49459500.41457306
Ciudad Juárez,27275819.084414985,2019,2939213.187326156,14768647.57805571,39782990.59077426
Ciudad Juárez,58397127.879300654,2020,2960993.1483202875,40033833.37649816,76760422.38210315
Tasikmalaya,3024719.0225507766,2010,3585593.3544754647,5887391.969073158,162046.07602839544
Tasikmalaya,4078198.843539994,2011,3565055.210711538,7138574.271757029,1017823.4153229594
Tasikmalaya,2623383.2574392483,2012,3544517.0540785473,4759525.172925949,487241.34195254743
Tasikmalaya,4982384.320029993,2013,3523978.905849848,7980653.358409308,1984115.2816506773
Tasikmalaya,3713615.5248702615,2014,3503440.758116912,6109115.979286909,1318115.070453614
Tasikmalaya,5402036.965959027,2015,3482902.6118231956,9928283.021300483,875790.9106175713
Tasikmalaya,3809865.1032037884,2016,3420040.831955664,5765232.529924601,1854497.6764829755
Tasikmalaya,1643517.4190285206,2017,3357179.048068553,3180169.14983654,106865.68822050095
Tasikmalaya,2949059.4009043574,2018,3294317.271218702,2807513.6704382896,3090605.131370425
Tasikmalaya,2733247.346748948,2019,3231455.4896888956,5004148.80360508,462345.88989281654
Tasikmalaya,1600566.1555811437,2020,3168593.708230242,2648673.740263557,552458.5708987303
Jinan,85711927.3313357,2010,6430601.906497175,75534502.38302192,95889352.27964947
Jinan,88832541.8845485,2011,6506203.560498576,80927479.7742625,96737603.9948345
Jinan,90290782.60932401,2012,6581805.222166469,83996591.06019244,96584974.15845558
Jinan,120273772.14144042,2013,6657406.884399211,101533377.97088365,139014166.31199718
Jinan,94368799.56704345,2014,6733008.533186178,96880117.25863263,91857481.87545429
Jinan,103558904.20284784,2015,6808610.186118117,105894010.45897764,101223797.94671805
Jinan,86497063.88363892,2016,6874651.400187742,81316605.53779286,91677522.22948499
Jinan,98097979.34507376,2017,6940692.623787176,107689862.35735312,88506096.3327944
Jinan,129275291.95269342,2018,7006733.842604609,107546220.7535649,151004363.15182194
Jinan,150930739.40958247,2019,7072775.031519029,166105323.21950454,135756155.5996604
Jinan,100643617.52063689,2020,7138816.269089528,91685468.24986884,109601766.79140493
Salt Lake City,13065363.142364144,2010,1604124.3259396476,11021644.158132784,15109082.126595505
Salt Lake City,4836387.3673538435,2011,1627184.2646270585,3036390.4820536813,6636384.252654005
Salt Lake City,21382038.419731863,2012,1650244.2018782091,20714969.33226703,22049107.5071967
Salt Lake City,19203695.356737837,2013,1673304.1433378104,19994531.703332823,18412859.010142848
Salt Lake City,15529403.379507054,2014,1696364.0829499206,15578471.642025782,15480335.116988324
Salt Lake City,15442241.783354381,2015,1719424.018379007,16252020.269645989,14632463.297062773
Salt Lake City,25759094.025303513,2016,1740835.5392620047,23456741.722536728,28061446.328070294
Salt Lake City,26617882.701171167,2017,1762247.061210646,23846442.917440344,29389322.484901994
Salt Lake City,26938825.60465634,2018,1783658.5825546,28909116.13433951,24968535.074973162
Salt Lake City,15511814.09263077,2019,1805070.1046478143,11554715.682151323,19468912.50311022
Salt Lake City,29661311.23452765,2020,1826481.6239253352,31132859.164817333,28189763.30423797
Kampala,15097129.72804216,2010,3720155.081931766,21985878.388406593,8208381.067677725
Kampala,19217208.509512264,2011,3891728.1474260017,32902218.955433838,5532198.063590689
Kampala,20082987.56782288,2012,4063301.224310171,35794019.61380765,4371955.521838114
Kampala,15721649.184021711,2013,4234874.29778431,23645661.444908142,7797636.923135281
Kampala,17230107.668900996,2014,4406447.3643295765,30670564.250917017,3789651.0868849754
Kampala,30991874.649397057,2015,4578020.43648556,49550729.86787699,12433019.430917121
Kampala,31738694.57917937,2016,4796052.995306682,42160453.354509994,21316935.803848743
Kampala,35166108.17552159,2017,5014085.553084157,52569165.29480952,17763051.056233663
Kampala,23789875.14419253,2018,5232118.107198536,33367263.322774604,14212486.96561046
Kampala,36184329.76407521,2019,5450150.655875444,45382573.19882189,26986086.329328537
Kampala,16011169.266116742,2020,5668183.216791891,24781484.795680568,7240853.736552918
Saint Petersburg,194216496.66082388,2010,10430399.408305455,194128628.64894998,194304364.67269775
Saint Petersburg,119693748.39276591,2011,10563201.16766577,134288325.6651689,105099171.12036291
Saint Petersburg,58308558.8028049,2012,10696002.953373969,51085661.70872149,65531455.89688831
Saint Petersburg,128025620.83335395,2013,10828804.750250373,110180755.77746144,145870485.88924646
Saint Petersburg,151565475.5024613,2014,10961606.51547458,137055380.3833406,166075570.62158203
Saint Petersburg,37817990.226672985,2015,11094408.286680104,20455128.790631082,55180851.66271488
Saint Petersburg,63406332.10778226,2016,11214355.05353422,44639935.89293382,82172728.3226307
Saint Petersburg,29193342.643416367,2017,11334301.814145494,12526494.41921997,45860190.867612764
Saint Petersburg,172269178.76849794,2018,11454248.536478268,158250337.01651096,186288020.52048492
Saint Petersburg,95362616.16851458,2019,11574195.289505165,72755847.05958147,117969385.2774477
Saint Petersburg,113330506.3048945,2020,11694142.0545647,105112076.42233503,121548936.18745399
Yangon,88271677.97633097,2010,6797349.661918646,64767630.38867594,111775725.56398597
Yangon,11728973.822290532,2011,6956833.7307065595,3839963.1029662937,19617984.54161477
Yangon,30612005.461171262,2012,7116317.818599705,17396695.892214563,43827315.03012796
Yangon,61107227.318616174,2013,7275801.8788397275,29353003.843957137,92861450.7932752
Yangon,57072690.53195053,2014,7435285.968683913,29912328.72470115,84233052.33919992
Yangon,58030886.565903015,2015,7594770.035256148,23169157.028373618,92892616.10343242
Yangon,78273044.95763135,2016,7737770.975161887,44063172.17125602,112482917.7440067
Yangon,43008154.66306774,2017,7880771.896126447,15211382.924653621,70804926.40148187
Yangon,43274706.047210984,2018,8023772.869602025,19679534.22123463,66869877.87318734
Yangon,61188173.27692499,2019,8166773.77521291,33780124.588764295,88596221.96508569
Yangon,65703850.21322545,2020,8309774.728803025,45889922.81516589,85517777.611285
Guruvayur,11557461.436769884,2010,5464688.491283504,12951857.559118437,10163065.31442133
Guruvayur,8142869.462599466,2011,5437604.856828978,8471141.224707916,7814597.700491015
Guruvayur,7324048.428411451,2012,5410521.221014779,8417719.693213731,6230377.163609171
Guruvayur,10047356.850140614,2013,5383437.582341071,11254683.439488243,8840030.260792986
Guruvayur,9713759.10884235,2014,5356353.944137596,13139771.84154506,6287746.376139641
Guruvayur,8301666.278749716,2015,5329270.305898899,6497723.487946216,10105609.069553215
Guruvayur,18429303.832106322,2016,5265242.348024905,21563771.183781147,15294836.480431497
Guruvayur,9660841.932232201,2017,5201214.399027348,12985389.211760998,6336294.652703404
Guruvayur,9477352.838570356,2018,5137186.447009265,10413926.990809083,8540778.68633163
Guruvayur,14030158.067029655,2019,5073158.494246125,17862302.137125015,10198013.996934295
Guruvayur,18252069.099550355,2020,5009130.538341902,20196491.787958108,16307646.411142603
Kyiv,112251531.0201571,2010,5484330.761316888,113128135.66385722,111374926.37645699
Kyiv,46012626.94170934,2011,5511956.402828247,46434903.39768815,45590350.48573054
Kyiv,77939934.7309275,2012,5539582.028609643,75776586.5983155,80103282.86353949
Kyiv,56879302.856941305,2013,5567207.664510597,64130792.706275314,49627813.007607296
Kyiv,57362901.59891914,2014,5594833.292518881,57687896.630137704,57037906.567700565
Kyiv,76825561.65810288,2015,5622458.927161503,86979501.23669249,66671622.07951328
Kyiv,70025809.59998593,2016,5644564.806340029,59466374.06542016,80585245.1345517
Kyiv,70124031.36689816,2017,5666670.684378903,64763046.42854938,75485016.30524695
Kyiv,45882852.45329665,2018,5688776.57564453,46184689.37435964,45581015.532233655
Kyiv,62813121.12153243,2019,5710882.45096299,72109821.15636162,53516421.08670324
Kyiv,71838091.95130989,2020,5732988.335484846,82759674.4523443,60916509.45027549
Santo Domingo,18175923.468817294,2010,4713093.986851368,13733009.119240154,22618837.818394434
Santo Domingo,13941046.057252143,2011,4802005.654875815,14338558.766746208,13543533.347758075
Santo Domingo,33258586.04133275,2012,4890917.299765024,25311496.223259985,41205675.85940552
Santo Domingo,23364915.314834926,2013,4979828.961452799,16228884.367137132,30500946.262532722
Santo Domingo,20395096.281158835,2014,5068740.623999044,13664434.622158226,27125757.94015944
Santo Domingo,40715639.64370906,2015,5157652.282672063,39085991.6215499,42345287.66586823
Santo Domingo,31058370.92445208,2016,5243490.014533825,15607659.639111072,46509082.20979309
Santo Domingo,13279418.28092907,2017,5329327.734571897,8541714.735602342,18017121.8262558
Santo Domingo,15734563.780838657,2018,5415165.478323027,11264900.295756914,20204227.2659204
